date,campaign,adgroup,ad,impressions,clicks,cost,conversions,revenue
23-01-2021,campaign 1,adgroup 3,ad 1,32,19,2.29,1,145.35
23-01-2021,campaign 1,adgroup 2,ad 1,3,0,0,0,0
23-01-2021,campaign 1,adgroup 1,ad 3,422,136,11.43,2,328.6
23-01-2021,campaign 1,adgroup 3,ad 3,143,73,5.17,1,68.2
23-01-2021,campaign 1,adgroup 4,ad 3,5,1,0.17,0,0
23-01-2021,campaign 1,adgroup 2,ad 3,4,2,0.05,0,0
23-01-2021,campaign 1,adgroup 3,ad 6,123,66,6.04,5,892.35
23-01-2021,campaign 1,adgroup 3,ad 8,138,52,2.8,1,100
23-01-2021,campaign 1,adgroup 3,ad 55,10,6,0.68,1,84
23-01-2021,campaign 1,adgroup 1,ad 55,20,5,0.92,0,0
23-01-2021,campaign 1,adgroup 3,ad 56,7,2,0.48,1,39
23-01-2021,campaign 1,adgroup 1,ad 56,30,7,1.73,0,0
23-01-2021,campaign 1,adgroup 2,ad 55,1,1,0.25,0,0
23-01-2021,campaign 1,adgroup 4,ad 55,1,0,0,0,0
23-01-2021,campaign 1,adgroup 1,ad 60,235,93,6.62,5,576.7
23-01-2021,campaign 1,adgroup 4,ad 60,7,5,0.06,0,0
23-01-2021,campaign 1,adgroup 2,ad 60,14,8,0.15,0,0
23-01-2021,campaign 1,adgroup 3,ad 60,18,10,0.74,0,0
23-01-2021,campaign 1,adgroup 1,ad 60,40,10,0.71,1,90
23-01-2021,campaign 1,adgroup 3,ad 60,193,93,5.48,4,542.4
23-01-2021,campaign 1,adgroup 2,ad 60,6,2,0.09,0,0
23-01-2021,campaign 1,adgroup 4,ad 60,3,1,0.06,0,0
23-01-2021,campaign 1,adgroup 1,ad 61,127,44,4.56,4,318.26
23-01-2021,campaign 1,adgroup 4,ad 61,1,0,0,0,0
23-01-2021,campaign 1,adgroup 3,ad 61,60,30,3.34,1,114
24-01-2021,campaign 1,adgroup 1,ad 1,122,56,2.07,2,275.66
24-01-2021,campaign 1,adgroup 3,ad 1,22,10,0.26,1,88
24-01-2021,campaign 1,adgroup 2,ad 1,2,2,0.56,0,0
24-01-2021,campaign 1,adgroup 4,ad 1,7,2,0.02,0,0
24-01-2021,campaign 1,adgroup 3,ad 3,148,72,2.51,0,0
24-01-2021,campaign 1,adgroup 2,ad 3,4,1,0.04,0,0
24-01-2021,campaign 1,adgroup 1,ad 3,297,108,6.41,6,432.98
24-01-2021,campaign 1,adgroup 4,ad 3,7,3,0.66,0,0
24-01-2021,campaign 1,adgroup 3,ad 6,113,59,2.57,2,635.32
24-01-2021,campaign 1,adgroup 3,ad 8,125,61,2.84,0,0
24-01-2021,campaign 1,adgroup 2,ad 56,1,0,0,0,0
24-01-2021,campaign 1,adgroup 4,ad 56,2,2,0.49,0,0
24-01-2021,campaign 1,adgroup 1,ad 56,57,19,0.91,0,0
24-01-2021,campaign 1,adgroup 1,ad 55,19,7,1.1,0,0
24-01-2021,campaign 1,adgroup 3,ad 55,16,12,0.37,1,77
24-01-2021,campaign 1,adgroup 3,ad 56,33,19,0.51,1,132.6
24-01-2021,campaign 1,adgroup 3,ad 60,1,0,0,0,0
24-01-2021,campaign 1,adgroup 3,ad 62,280,132,6.9,5,768.07
24-01-2021,campaign 1,adgroup 4,ad 62,9,4,0.51,0,0
24-01-2021,campaign 1,adgroup 1,ad 62,428,166,8.58,7,990.55
24-01-2021,campaign 1,adgroup 1,ad 62,110,48,3.26,3,481.9
24-01-2021,campaign 1,adgroup 2,ad 62,5,0,0,0,0
24-01-2021,campaign 1,adgroup 2,ad 62,6,2,0.02,0,0
24-01-2021,campaign 1,adgroup 3,ad 62,57,42,1.56,1,94
24-01-2021,campaign 1,adgroup 3,ad 61,1,1,0.04,0,0
24-01-2021,campaign 1,adgroup 1,ad 61,2,0,0,0,0
25-01-2021,campaign 1,adgroup 4,ad 1,5,1,0.02,0,0
25-01-2021,campaign 1,adgroup 1,ad 1,34,10,0.45,0,0
25-01-2021,campaign 1,adgroup 3,ad 1,34,17,0.4,1,163
25-01-2021,campaign 1,adgroup 4,ad 2,4,3,0.15,0,0
25-01-2021,campaign 1,adgroup 2,ad 2,14,2,0.02,0,0
25-01-2021,campaign 1,adgroup 1,ad 2,700,309,10.19,5,907.84
25-01-2021,campaign 1,adgroup 1,ad 3,26,11,0.56,0,0
25-01-2021,campaign 1,adgroup 4,ad 3,5,4,0.47,0,0
25-01-2021,campaign 1,adgroup 2,ad 3,1,0,0,0,0
25-01-2021,campaign 1,adgroup 3,ad 3,214,111,2.78,3,241.4
25-01-2021,campaign 1,adgroup 3,ad 4,79,46,1.72,0,0
25-01-2021,campaign 1,adgroup 3,ad 5,20,12,0.31,0,0
25-01-2021,campaign 1,adgroup 3,ad 6,191,103,2.95,3,396.91
25-01-2021,campaign 1,adgroup 2,ad 7,3,0,0,0,0
25-01-2021,campaign 1,adgroup 1,ad 7,21,14,0.68,0,0
25-01-2021,campaign 1,adgroup 3,ad 7,25,14,0.63,0,0
25-01-2021,campaign 1,adgroup 3,ad 8,116,41,0.77,1,114
25-01-2021,campaign 1,adgroup 4,ad 10,2,0,0,0,0
25-01-2021,campaign 1,adgroup 1,ad 10,5,2,0.02,0,0
25-01-2021,campaign 1,adgroup 1,ad 56,116,35,3.18,0,0
25-01-2021,campaign 1,adgroup 3,ad 56,36,22,0.64,0,0
25-01-2021,campaign 1,adgroup 4,ad 56,2,0,0,0,0
25-01-2021,campaign 1,adgroup 2,ad 55,1,0,0,0,0
25-01-2021,campaign 1,adgroup 4,ad 55,2,0,0,0,0
25-01-2021,campaign 1,adgroup 3,ad 55,19,11,0.6,0,0
25-01-2021,campaign 1,adgroup 1,ad 55,13,4,0.31,0,0
26-01-2021,campaign 1,adgroup 4,ad 1,2,1,0.12,0,0
26-01-2021,campaign 1,adgroup 2,ad 1,1,1,0.01,0,0
26-01-2021,campaign 1,adgroup 1,ad 1,31,11,0.97,0,0
26-01-2021,campaign 1,adgroup 3,ad 1,34,23,0.72,0,0
26-01-2021,campaign 1,adgroup 1,ad 2,699,280,8.67,6,640.4
26-01-2021,campaign 1,adgroup 4,ad 2,7,2,0.04,0,0
26-01-2021,campaign 1,adgroup 2,ad 2,9,1,0.01,0,0
26-01-2021,campaign 1,adgroup 1,ad 3,45,20,0.72,1,60
26-01-2021,campaign 1,adgroup 4,ad 3,8,3,0.05,1,14.87
26-01-2021,campaign 1,adgroup 3,ad 3,193,91,3.52,1,138
26-01-2021,campaign 1,adgroup 3,ad 4,63,28,1.79,0,0
26-01-2021,campaign 1,adgroup 3,ad 5,23,9,0.65,0,0
26-01-2021,campaign 1,adgroup 3,ad 6,156,80,2.23,4,988.4
26-01-2021,campaign 1,adgroup 3,ad 7,27,13,0.38,1,65
26-01-2021,campaign 1,adgroup 1,ad 7,27,9,0.37,0,0
26-01-2021,campaign 1,adgroup 3,ad 8,97,51,1.65,3,749.62
26-01-2021,campaign 1,adgroup 1,ad 10,9,5,0.66,0,0
26-01-2021,campaign 1,adgroup 2,ad 55,1,0,0,0,0
26-01-2021,campaign 1,adgroup 1,ad 56,119,39,1.79,1,77
26-01-2021,campaign 1,adgroup 4,ad 56,1,0,0,0,0
26-01-2021,campaign 1,adgroup 3,ad 55,12,4,0.15,0,0
26-01-2021,campaign 1,adgroup 4,ad 55,2,1,0.18,0,0
26-01-2021,campaign 1,adgroup 3,ad 56,47,23,0.52,0,0
26-01-2021,campaign 1,adgroup 1,ad 55,15,5,0.33,0,0
27-01-2021,campaign 1,adgroup 1,ad 1,16,7,0.32,0,0
27-01-2021,campaign 1,adgroup 3,ad 1,23,12,0.31,0,0
27-01-2021,campaign 1,adgroup 4,ad 1,4,2,0.02,0,0
27-01-2021,campaign 1,adgroup 4,ad 2,5,2,0.16,0,0
27-01-2021,campaign 1,adgroup 1,ad 2,699,293,8.03,10,2047.58
27-01-2021,campaign 1,adgroup 2,ad 2,15,4,0.28,0,0
27-01-2021,campaign 1,adgroup 4,ad 3,5,1,0.02,0,0
27-01-2021,campaign 1,adgroup 3,ad 3,191,97,2.44,0,0
27-01-2021,campaign 1,adgroup 1,ad 3,53,18,0.83,1,240
27-01-2021,campaign 1,adgroup 3,ad 4,56,28,0.94,0,0
27-01-2021,campaign 1,adgroup 3,ad 5,13,6,0.17,0,0
27-01-2021,campaign 1,adgroup 3,ad 6,151,69,1.16,3,177
27-01-2021,campaign 1,adgroup 3,ad 7,19,11,0.12,0,0
27-01-2021,campaign 1,adgroup 1,ad 7,30,10,0.23,0,0
27-01-2021,campaign 1,adgroup 3,ad 8,123,59,1.57,2,125.2
27-01-2021,campaign 1,adgroup 1,ad 10,3,1,0.01,0,0
27-01-2021,campaign 1,adgroup 3,ad 55,11,6,0.13,0,0
27-01-2021,campaign 1,adgroup 2,ad 55,2,2,0.06,0,0
27-01-2021,campaign 1,adgroup 1,ad 56,86,28,1.48,0,0
27-01-2021,campaign 1,adgroup 1,ad 55,13,5,0.58,0,0
27-01-2021,campaign 1,adgroup 3,ad 56,27,10,0.17,1,110.5
27-01-2021,campaign 1,adgroup 4,ad 55,1,0,0,0,0
27-01-2021,campaign 1,adgroup 2,ad 56,2,0,0,0,0
27-01-2021,campaign 1,adgroup 4,ad 56,5,0,0,0,0
28-01-2021,campaign 1,adgroup 1,ad 1,18,8,0.22,0,0
28-01-2021,campaign 1,adgroup 3,ad 1,23,12,0.56,0,0
28-01-2021,campaign 1,adgroup 4,ad 1,11,8,0.24,0,0
28-01-2021,campaign 1,adgroup 1,ad 2,691,271,6.62,7,606.02
28-01-2021,campaign 1,adgroup 2,ad 2,8,1,0.04,0,0
28-01-2021,campaign 1,adgroup 4,ad 2,5,1,0.01,0,0
28-01-2021,campaign 1,adgroup 2,ad 3,2,1,0.01,0,0
28-01-2021,campaign 1,adgroup 1,ad 3,58,20,0.65,0,0
28-01-2021,campaign 1,adgroup 4,ad 3,6,1,0.13,0,0
28-01-2021,campaign 1,adgroup 3,ad 3,215,95,2.52,0,0
28-01-2021,campaign 1,adgroup 3,ad 4,56,36,1.16,3,452.3
28-01-2021,campaign 1,adgroup 3,ad 5,22,12,0.57,0,0
28-01-2021,campaign 1,adgroup 3,ad 6,151,75,1.23,1,33.48
28-01-2021,campaign 1,adgroup 1,ad 7,22,10,0.28,0,0
28-01-2021,campaign 1,adgroup 2,ad 7,2,1,0.01,0,0
28-01-2021,campaign 1,adgroup 3,ad 7,17,9,0.16,0,0
28-01-2021,campaign 1,adgroup 3,ad 8,129,49,0.98,2,178.6
28-01-2021,campaign 1,adgroup 4,ad 10,1,0,0,0,0
28-01-2021,campaign 1,adgroup 1,ad 10,5,2,0.02,0,0
28-01-2021,campaign 1,adgroup 1,ad 56,82,27,1,3,508.21
28-01-2021,campaign 1,adgroup 1,ad 55,8,2,0.03,0,0
28-01-2021,campaign 1,adgroup 4,ad 55,1,0,0,0,0
28-01-2021,campaign 1,adgroup 3,ad 55,14,5,0.06,0,0
28-01-2021,campaign 1,adgroup 3,ad 56,27,8,0.18,0,0
29-01-2021,campaign 1,adgroup 1,ad 1,21,12,0.32,1,108.2
29-01-2021,campaign 1,adgroup 4,ad 1,6,3,0.23,0,0
29-01-2021,campaign 1,adgroup 3,ad 1,28,14,0.3,0,0
29-01-2021,campaign 1,adgroup 4,ad 2,1,0,0,0,0
29-01-2021,campaign 1,adgroup 2,ad 2,5,3,0.03,0,0
29-01-2021,campaign 1,adgroup 1,ad 2,664,269,8.37,7,690.82
29-01-2021,campaign 1,adgroup 2,ad 3,2,2,0.02,0,0
29-01-2021,campaign 1,adgroup 1,ad 3,34,9,0.29,0,0
29-01-2021,campaign 1,adgroup 4,ad 3,6,1,0.13,0,0
29-01-2021,campaign 1,adgroup 3,ad 3,207,100,2.7,0,0
29-01-2021,campaign 1,adgroup 3,ad 4,53,25,0.65,1,205.2
29-01-2021,campaign 1,adgroup 3,ad 5,17,7,0.26,0,0
29-01-2021,campaign 1,adgroup 3,ad 6,110,60,0.95,0,0
29-01-2021,campaign 1,adgroup 2,ad 7,5,2,0.02,0,0
29-01-2021,campaign 1,adgroup 3,ad 7,24,11,0.27,0,0
29-01-2021,campaign 1,adgroup 1,ad 7,15,8,0.09,0,0
29-01-2021,campaign 1,adgroup 3,ad 8,119,55,1.11,0,0
29-01-2021,campaign 1,adgroup 1,ad 10,6,0,0,0,0
29-01-2021,campaign 1,adgroup 4,ad 10,1,0,0,0,0
29-01-2021,campaign 1,adgroup 1,ad 56,90,28,0.93,0,0
29-01-2021,campaign 1,adgroup 2,ad 56,1,0,0,0,0
29-01-2021,campaign 1,adgroup 3,ad 56,24,11,0.43,0,0
29-01-2021,campaign 1,adgroup 1,ad 55,15,4,0.15,0,0
29-01-2021,campaign 1,adgroup 3,ad 55,6,3,0.04,0,0
30-01-2021,campaign 1,adgroup 4,ad 1,7,5,0.39,0,0
30-01-2021,campaign 1,adgroup 3,ad 1,31,16,0.31,1,152.9
30-01-2021,campaign 1,adgroup 1,ad 1,21,8,0.31,0,0
30-01-2021,campaign 1,adgroup 4,ad 2,5,2,0.09,0,0
30-01-2021,campaign 1,adgroup 1,ad 2,665,253,6.36,6,572.48
30-01-2021,campaign 1,adgroup 2,ad 2,2,0,0,0,0
30-01-2021,campaign 1,adgroup 1,ad 3,26,7,0.12,0,0
30-01-2021,campaign 1,adgroup 3,ad 3,261,140,2.95,1,151.2
30-01-2021,campaign 1,adgroup 2,ad 3,4,1,0.08,0,0
30-01-2021,campaign 1,adgroup 4,ad 3,9,6,0.51,0,0
30-01-2021,campaign 1,adgroup 3,ad 4,59,31,0.67,0,0
30-01-2021,campaign 1,adgroup 3,ad 5,24,17,0.52,0,0
30-01-2021,campaign 1,adgroup 3,ad 6,109,55,0.89,0,0
30-01-2021,campaign 1,adgroup 3,ad 7,18,13,0.25,0,0
30-01-2021,campaign 1,adgroup 2,ad 7,6,2,0.06,0,0
30-01-2021,campaign 1,adgroup 1,ad 7,5,2,0.03,0,0
30-01-2021,campaign 1,adgroup 3,ad 8,113,31,0.69,0,0
30-01-2021,campaign 1,adgroup 1,ad 10,7,3,0.14,0,0
30-01-2021,campaign 1,adgroup 3,ad 55,17,8,0.38,0,0
30-01-2021,campaign 1,adgroup 4,ad 55,1,1,0.01,0,0
30-01-2021,campaign 1,adgroup 3,ad 56,25,12,0.32,1,290.75
30-01-2021,campaign 1,adgroup 4,ad 56,2,0,0,0,0
30-01-2021,campaign 1,adgroup 1,ad 55,15,4,0.1,0,0
30-01-2021,campaign 1,adgroup 1,ad 56,105,35,0.84,1,77
31-01-2021,campaign 1,adgroup 2,ad 1,2,2,0.05,0,0
31-01-2021,campaign 1,adgroup 3,ad 1,41,20,0.43,1,74.2
31-01-2021,campaign 1,adgroup 4,ad 1,5,2,0.02,0,0
31-01-2021,campaign 1,adgroup 1,ad 1,27,10,0.19,0,0
31-01-2021,campaign 1,adgroup 4,ad 2,8,3,0.05,0,0
31-01-2021,campaign 1,adgroup 1,ad 2,648,271,5.74,9,1963
31-01-2021,campaign 1,adgroup 2,ad 2,6,4,0.06,1,38.63
31-01-2021,campaign 1,adgroup 2,ad 3,3,1,0.01,0,0
31-01-2021,campaign 1,adgroup 1,ad 3,38,9,0.22,1,54
31-01-2021,campaign 1,adgroup 4,ad 3,7,2,0.04,0,0
31-01-2021,campaign 1,adgroup 3,ad 3,302,154,3.17,6,745.3
31-01-2021,campaign 1,adgroup 3,ad 4,68,31,0.76,0,0
31-01-2021,campaign 1,adgroup 3,ad 5,23,11,0.24,0,0
31-01-2021,campaign 1,adgroup 3,ad 6,152,78,0.98,0,0
31-01-2021,campaign 1,adgroup 1,ad 7,10,4,0.04,0,0
31-01-2021,campaign 1,adgroup 2,ad 7,4,2,0.04,0,0
31-01-2021,campaign 1,adgroup 3,ad 7,22,11,0.16,1,170
31-01-2021,campaign 1,adgroup 3,ad 8,163,67,1.12,1,217
31-01-2021,campaign 1,adgroup 1,ad 10,6,1,0.02,0,0
31-01-2021,campaign 1,adgroup 3,ad 55,10,6,0.09,0,0
31-01-2021,campaign 1,adgroup 1,ad 56,89,20,0.44,0,0
31-01-2021,campaign 1,adgroup 4,ad 55,1,0,0,0,0
31-01-2021,campaign 1,adgroup 3,ad 56,42,23,0.3,0,0
31-01-2021,campaign 1,adgroup 1,ad 55,11,5,0.06,1,1146
01-02-2021,campaign 1,adgroup 3,ad 1,31,14,0.24,0,0
01-02-2021,campaign 1,adgroup 2,ad 1,3,3,0.06,0,0
01-02-2021,campaign 1,adgroup 1,ad 1,11,2,0.03,0,0
01-02-2021,campaign 1,adgroup 4,ad 1,10,4,0.31,0,0
01-02-2021,campaign 1,adgroup 1,ad 2,674,289,4.92,7,872.92
01-02-2021,campaign 1,adgroup 4,ad 2,3,1,0.08,0,0
01-02-2021,campaign 1,adgroup 2,ad 2,3,1,0.01,0,0
01-02-2021,campaign 1,adgroup 2,ad 3,2,0,0,0,0
01-02-2021,campaign 1,adgroup 4,ad 3,7,2,0.03,0,0
01-02-2021,campaign 1,adgroup 1,ad 3,22,6,0.14,0,0
01-02-2021,campaign 1,adgroup 3,ad 3,186,90,1.96,1,90
01-02-2021,campaign 1,adgroup 3,ad 4,61,29,0.54,1,92
01-02-2021,campaign 1,adgroup 3,ad 5,20,7,0.17,0,0
01-02-2021,campaign 1,adgroup 3,ad 6,149,84,1.09,6,1625.05
01-02-2021,campaign 1,adgroup 2,ad 7,4,2,0.03,0,0
01-02-2021,campaign 1,adgroup 3,ad 7,13,7,0.1,1,111.3
01-02-2021,campaign 1,adgroup 1,ad 7,7,5,0.11,0,0
01-02-2021,campaign 1,adgroup 3,ad 8,103,46,0.67,0,0
01-02-2021,campaign 1,adgroup 1,ad 10,7,5,0.1,0,0
01-02-2021,campaign 1,adgroup 3,ad 56,28,20,0.45,0,0
01-02-2021,campaign 1,adgroup 1,ad 55,11,6,0.13,1,30.9
01-02-2021,campaign 1,adgroup 3,ad 55,5,3,0.04,1,209.2
01-02-2021,campaign 1,adgroup 4,ad 56,1,1,0.01,0,0
01-02-2021,campaign 1,adgroup 2,ad 55,1,0,0,0,0
01-02-2021,campaign 1,adgroup 1,ad 56,93,29,0.61,1,110
02-02-2021,campaign 1,adgroup 1,ad 1,15,6,0.07,0,0
02-02-2021,campaign 1,adgroup 3,ad 1,27,17,0.38,1,809.1
02-02-2021,campaign 1,adgroup 4,ad 1,4,2,0.03,0,0
02-02-2021,campaign 1,adgroup 2,ad 2,4,3,0.03,0,0
02-02-2021,campaign 1,adgroup 4,ad 2,5,2,0.04,0,0
02-02-2021,campaign 1,adgroup 1,ad 2,741,331,5.05,5,484.12
02-02-2021,campaign 1,adgroup 3,ad 3,231,103,2.16,2,127.4
02-02-2021,campaign 1,adgroup 1,ad 3,14,3,0.04,0,0
02-02-2021,campaign 1,adgroup 2,ad 3,8,4,0.06,0,0
02-02-2021,campaign 1,adgroup 4,ad 3,10,7,0.47,0,0
02-02-2021,campaign 1,adgroup 3,ad 4,66,41,0.75,0,0
02-02-2021,campaign 1,adgroup 3,ad 5,8,6,0.11,0,0
02-02-2021,campaign 1,adgroup 3,ad 6,181,89,1.03,3,550.66
02-02-2021,campaign 1,adgroup 1,ad 7,19,10,0.16,0,0
02-02-2021,campaign 1,adgroup 3,ad 7,19,7,0.24,0,0
02-02-2021,campaign 1,adgroup 3,ad 8,129,49,0.83,0,0
02-02-2021,campaign 1,adgroup 1,ad 10,5,0,0,0,0
02-02-2021,campaign 1,adgroup 1,ad 56,85,28,0.56,0,0
02-02-2021,campaign 1,adgroup 1,ad 55,13,1,0.01,0,0
02-02-2021,campaign 1,adgroup 3,ad 55,13,8,0.1,1,60
02-02-2021,campaign 1,adgroup 2,ad 55,1,0,0,0,0
02-02-2021,campaign 1,adgroup 3,ad 56,26,12,0.23,1,130
03-02-2021,campaign 1,adgroup 1,ad 1,12,5,0.06,0,0
03-02-2021,campaign 1,adgroup 4,ad 1,6,3,0.1,0,0
03-02-2021,campaign 1,adgroup 3,ad 1,22,13,0.26,0,0
03-02-2021,campaign 1,adgroup 2,ad 1,1,1,0.02,0,0
03-02-2021,campaign 1,adgroup 1,ad 2,592,262,3.86,15,1972.46
03-02-2021,campaign 1,adgroup 4,ad 2,1,0,0,0,0
03-02-2021,campaign 1,adgroup 2,ad 2,1,0,0,0,0
03-02-2021,campaign 1,adgroup 2,ad 3,2,1,0.01,0,0
03-02-2021,campaign 1,adgroup 3,ad 3,222,115,2.18,4,347.62
03-02-2021,campaign 1,adgroup 1,ad 3,39,6,0.07,0,0
03-02-2021,campaign 1,adgroup 4,ad 3,10,7,0.29,0,0
03-02-2021,campaign 1,adgroup 3,ad 4,44,22,1.94,1,136
03-02-2021,campaign 1,adgroup 3,ad 5,14,5,0.11,0,0
03-02-2021,campaign 1,adgroup 3,ad 6,187,96,1.35,3,555.67
03-02-2021,campaign 1,adgroup 1,ad 7,21,9,0.12,1,134.55
03-02-2021,campaign 1,adgroup 3,ad 7,20,6,0.15,0,0
03-02-2021,campaign 1,adgroup 2,ad 7,2,0,0,0,0
03-02-2021,campaign 1,adgroup 3,ad 8,98,47,2.67,0,0
03-02-2021,campaign 1,adgroup 1,ad 10,12,2,0.04,0,0
03-02-2021,campaign 1,adgroup 3,ad 56,31,19,0.73,1,99
03-02-2021,campaign 1,adgroup 4,ad 56,2,0,0,0,0
03-02-2021,campaign 1,adgroup 1,ad 55,11,7,0.14,0,0
03-02-2021,campaign 1,adgroup 1,ad 56,87,30,0.62,1,65
03-02-2021,campaign 1,adgroup 3,ad 55,7,3,0.04,0,0
04-02-2021,campaign 1,adgroup 4,ad 1,5,2,0.02,0,0
04-02-2021,campaign 1,adgroup 1,ad 1,18,2,0.03,0,0
04-02-2021,campaign 1,adgroup 2,ad 1,3,1,0.02,0,0
04-02-2021,campaign 1,adgroup 3,ad 1,23,15,0.27,0,0
04-02-2021,campaign 1,adgroup 1,ad 2,651,271,3.6,9,865.23
04-02-2021,campaign 1,adgroup 2,ad 2,6,1,0.02,0,0
04-02-2021,campaign 1,adgroup 4,ad 2,6,2,0.05,0,0
04-02-2021,campaign 1,adgroup 4,ad 3,7,5,0.13,0,0
04-02-2021,campaign 1,adgroup 1,ad 3,33,10,0.17,0,0
04-02-2021,campaign 1,adgroup 3,ad 3,216,98,2.38,0,0
04-02-2021,campaign 1,adgroup 2,ad 3,5,2,0.02,0,0
04-02-2021,campaign 1,adgroup 3,ad 4,51,25,0.34,0,0
04-02-2021,campaign 1,adgroup 3,ad 5,21,5,0.06,0,0
04-02-2021,campaign 1,adgroup 3,ad 6,146,90,1.75,4,195
04-02-2021,campaign 1,adgroup 3,ad 7,17,7,0.21,0,0
04-02-2021,campaign 1,adgroup 1,ad 7,16,6,0.08,0,0
04-02-2021,campaign 1,adgroup 2,ad 7,4,2,0.03,0,0
04-02-2021,campaign 1,adgroup 3,ad 8,133,54,1.36,3,172.88
04-02-2021,campaign 1,adgroup 1,ad 10,6,1,0.01,0,0
04-02-2021,campaign 1,adgroup 2,ad 56,1,0,0,0,0
04-02-2021,campaign 1,adgroup 3,ad 56,32,15,0.85,1,342
04-02-2021,campaign 1,adgroup 3,ad 55,9,2,0.03,0,0
04-02-2021,campaign 1,adgroup 1,ad 56,86,29,0.38,0,0
04-02-2021,campaign 1,adgroup 1,ad 55,8,4,0.07,0,0
04-02-2021,campaign 1,adgroup 4,ad 56,1,0,0,0,0
05-02-2021,campaign 1,adgroup 3,ad 1,18,7,0.23,1,121.5
05-02-2021,campaign 1,adgroup 4,ad 1,4,3,0.07,0,0
05-02-2021,campaign 1,adgroup 1,ad 1,13,5,0.06,1,287.3
05-02-2021,campaign 1,adgroup 2,ad 1,1,0,0,0,0
05-02-2021,campaign 1,adgroup 1,ad 2,585,229,3.08,4,243.72
05-02-2021,campaign 1,adgroup 2,ad 2,1,1,0.01,0,0
05-02-2021,campaign 1,adgroup 4,ad 2,2,1,0.01,0,0
05-02-2021,campaign 1,adgroup 4,ad 3,6,3,0.08,0,0
05-02-2021,campaign 1,adgroup 2,ad 3,6,2,0.04,0,0
05-02-2021,campaign 1,adgroup 1,ad 3,39,14,0.24,0,0
05-02-2021,campaign 1,adgroup 3,ad 3,229,107,1.88,2,343.3
05-02-2021,campaign 1,adgroup 3,ad 4,38,17,0.7,0,0
05-02-2021,campaign 1,adgroup 3,ad 5,17,10,0.12,0,0
05-02-2021,campaign 1,adgroup 3,ad 6,163,83,1.83,4,343.3
05-02-2021,campaign 1,adgroup 2,ad 7,3,3,0.03,0,0
05-02-2021,campaign 1,adgroup 1,ad 7,18,7,0.08,0,0
05-02-2021,campaign 1,adgroup 3,ad 7,18,11,0.37,0,0
05-02-2021,campaign 1,adgroup 3,ad 8,103,40,0.98,2,156.57
05-02-2021,campaign 1,adgroup 4,ad 10,1,0,0,0,0
05-02-2021,campaign 1,adgroup 1,ad 10,9,1,0.01,0,0
05-02-2021,campaign 1,adgroup 3,ad 55,9,4,0.07,0,0
05-02-2021,campaign 1,adgroup 4,ad 55,1,0,0,0,0
05-02-2021,campaign 1,adgroup 4,ad 56,1,0,0,0,0
05-02-2021,campaign 1,adgroup 3,ad 56,17,5,0.09,0,0
05-02-2021,campaign 1,adgroup 1,ad 56,55,18,0.19,0,0
05-02-2021,campaign 1,adgroup 1,ad 55,9,1,0.01,0,0
06-02-2021,campaign 1,adgroup 1,ad 1,9,3,0.03,0,0
06-02-2021,campaign 1,adgroup 3,ad 1,13,6,0.16,0,0
06-02-2021,campaign 1,adgroup 4,ad 1,11,4,0.17,0,0
06-02-2021,campaign 1,adgroup 2,ad 2,1,0,0,0,0
06-02-2021,campaign 1,adgroup 1,ad 2,539,199,3.51,4,282.86
06-02-2021,campaign 1,adgroup 4,ad 2,2,1,0.03,0,0
06-02-2021,campaign 1,adgroup 1,ad 3,60,34,0.48,0,0
06-02-2021,campaign 1,adgroup 4,ad 3,2,0,0,0,0
06-02-2021,campaign 1,adgroup 3,ad 3,289,147,2.47,7,1798.05
06-02-2021,campaign 1,adgroup 2,ad 3,2,0,0,0,0
06-02-2021,campaign 1,adgroup 3,ad 4,19,9,0.14,0,0
06-02-2021,campaign 1,adgroup 3,ad 5,14,7,0.16,0,0
06-02-2021,campaign 1,adgroup 3,ad 6,126,58,1.35,3,170.7
06-02-2021,campaign 1,adgroup 3,ad 7,19,9,0.12,0,0
06-02-2021,campaign 1,adgroup 2,ad 7,5,3,0.05,0,0
06-02-2021,campaign 1,adgroup 1,ad 7,11,3,0.03,0,0
06-02-2021,campaign 1,adgroup 3,ad 8,133,42,1.06,0,0
06-02-2021,campaign 1,adgroup 1,ad 10,12,3,0.03,0,0
06-02-2021,campaign 1,adgroup 1,ad 56,42,11,0.16,0,0
06-02-2021,campaign 1,adgroup 1,ad 55,5,2,0.03,0,0
06-02-2021,campaign 1,adgroup 3,ad 56,9,2,0.06,0,0
06-02-2021,campaign 1,adgroup 3,ad 55,7,4,0.06,0,0
06-02-2021,campaign 1,adgroup 4,ad 55,1,0,0,0,0
07-02-2021,campaign 1,adgroup 1,ad 1,13,4,0.05,1,135.15
07-02-2021,campaign 1,adgroup 4,ad 1,3,2,0.02,0,0
07-02-2021,campaign 1,adgroup 3,ad 1,19,6,0.1,0,0
07-02-2021,campaign 1,adgroup 2,ad 1,1,0,0,0,0
07-02-2021,campaign 1,adgroup 2,ad 2,1,1,0.01,0,0
07-02-2021,campaign 1,adgroup 4,ad 2,7,2,0.04,0,0
07-02-2021,campaign 1,adgroup 1,ad 2,532,231,3.13,1,24.2
07-02-2021,campaign 1,adgroup 1,ad 3,55,27,0.41,0,0
07-02-2021,campaign 1,adgroup 2,ad 3,4,2,0.02,0,0
07-02-2021,campaign 1,adgroup 4,ad 3,4,1,0.01,0,0
